Epoch	AUC	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
125	0.771299	0.290093	0.936616	0.595361	0.452830	0.206897	0.255655	0.206897
126	0.776670	0.292152	0.935568	0.598835	0.438596	0.215517	0.259361	0.215517
125	0.7766698078735311	0.2921519456933673	0.9355683603981142	0.5988350289439776	0.43859649122807015	0.21551724137931033	0.25936101289140245	0.21551724137931033
127	0.776338	0.282593	0.932425	0.601193	0.400000	0.224138	0.254769	0.224138
128	0.774040	0.284430	0.930330	0.612172	0.386667	0.250000	0.268770	0.250000
129	0.777285	0.303456	0.933997	0.614124	0.426471	0.250000	0.283015	0.250000
128	0.7772852279939227	0.3034557601569243	0.9339968569931901	0.6141243725599554	0.4264705882352941	0.25	0.2830153809467032	0.25
130	0.774256	0.298222	0.931378	0.612730	0.397260	0.250000	0.272741	0.250000
131	0.773886	0.287921	0.928235	0.598962	0.356164	0.224138	0.239431	0.224138
132	0.773237	0.290368	0.932425	0.601193	0.400000	0.224138	0.254769	0.224138
133	0.775617	0.289737	0.929282	0.607583	0.373333	0.241379	0.257774	0.241379
134	0.773934	0.292474	0.928235	0.602994	0.360000	0.232759	0.246778	0.232759
135	0.773482	0.302648	0.929282	0.607583	0.373333	0.241379	0.257774	0.241379
136	0.772097	0.303441	0.932425	0.605225	0.402985	0.232759	0.262256	0.232759
137	0.777819	0.311195	0.930854	0.608420	0.388889	0.241379	0.263598	0.241379
136	0.7778189126295748	0.3111949928284578	0.9308538501833421	0.608419716522107	0.3888888888888889	0.2413793103448276	0.2635977883502637	0.2413793103448276
138	0.778319	0.299429	0.926663	0.622315	0.363636	0.275862	0.275757	0.275862
137	0.7783189414773929	0.2994292395768742	0.926663174436878	0.6223147489278227	0.36363636363636365	0.27586206896551724	0.2757574115224106	0.27586206896551724
139	0.776699	0.302789	0.927711	0.610778	0.362500	0.250000	0.259170	0.250000
140	0.770121	0.309722	0.930330	0.620235	0.392405	0.267241	0.282629	0.267241
141	0.774929	0.314865	0.928759	0.623430	0.380952	0.275862	0.283424	0.275862
142	0.776944	0.293035	0.925092	0.613415	0.344828	0.258621	0.256861	0.258621
143	0.777223	0.298049	0.927711	0.610778	0.362500	0.250000	0.259170	0.250000
144	0.777497	0.298664	0.932949	0.613567	0.414286	0.250000	0.278845	0.250000
145	0.782430	0.302350	0.932949	0.617598	0.416667	0.258621	0.285913	0.258621
144	0.7824297555628209	0.3023499169949836	0.9329491880565741	0.6175981306613844	0.4166666666666667	0.25862068965517243	0.2859130068851041	0.25862068965517243
146	0.775227	0.303501	0.928759	0.619399	0.378049	0.267241	0.276729	0.267241
147	0.772295	0.279815	0.930330	0.600078	0.376812	0.224138	0.246947	0.224138
148	0.779180	0.306623	0.928759	0.623430	0.380952	0.275862	0.283424	0.275862
149	0.774376	0.299744	0.929282	0.619678	0.382716	0.267241	0.278677	0.267241
150	0.779175	0.294707	0.933997	0.606061	0.421875	0.232759	0.268387	0.232759
151	0.778497	0.286237	0.928235	0.607025	0.363636	0.241379	0.253984	0.241379
152	0.774367	0.295820	0.923520	0.616610	0.336957	0.267241	0.258203	0.267241
153	0.777213	0.294624	0.929282	0.603552	0.369863	0.232759	0.250534	0.232759
154	0.778987	0.301268	0.928759	0.635525	0.388889	0.301724	0.302787	0.301724
155	0.783007	0.298797	0.927711	0.614810	0.365854	0.258621	0.266092	0.258621
154	0.783006711925688	0.2987968494148648	0.927710843373494	0.61480950824086	0.36585365853658536	0.25862068965517243	0.26609241192562927	0.25862068965517243
156	0.773814	0.298783	0.925616	0.621757	0.355556	0.275862	0.272028	0.275862
157	0.786031	0.313805	0.929806	0.632051	0.395349	0.293103	0.300438	0.293103
156	0.7860309248610496	0.313805332396093	0.929806181246726	0.6320508875512049	0.3953488372093023	0.29310344827586204	0.3004381047185136	0.29310344827586204
158	0.777011	0.308287	0.925616	0.617726	0.352273	0.267241	0.265411	0.267241
159	0.782588	0.315971	0.930854	0.624546	0.400000	0.275862	0.291380	0.275862
160	0.779848	0.308932	0.925092	0.617447	0.348315	0.267241	0.263585	0.267241
161	0.779521	0.305978	0.925092	0.625510	0.354839	0.284483	0.276674	0.284483
162	0.781122	0.305412	0.927187	0.622594	0.367816	0.275862	0.277648	0.275862
163	0.782064	0.302462	0.925092	0.621478	0.351648	0.275862	0.270188	0.275862
164	0.776550	0.297878	0.925616	0.633851	0.364583	0.301724	0.291181	0.301724
