Epoch	AUC	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
39	0.720578	0.123916	0.951283	0.505101	0.500000	0.010753	0.019040	0.010753
40	0.725096	0.125840	0.949712	0.504275	0.200000	0.010753	0.015514	0.010753
39	0.7250959215574819	0.1258400702217021	0.9497118910424306	0.5042750225001185	0.2	0.010752688172043012	0.015514203446645891	0.010752688172043012
41	0.722248	0.125414	0.949712	0.514477	0.333333	0.032258	0.050662	0.032258
42	0.721229	0.122492	0.949712	0.504275	0.200000	0.010753	0.015514	0.010753
43	0.727524	0.128115	0.949188	0.504000	0.166667	0.010753	0.014382	0.010753
42	0.7275235659135048	0.12811476424319795	0.9491880565741225	0.5039996921036427	0.16666666666666666	0.010752688172043012	0.014381902860944651	0.010752688172043012
44	0.729785	0.127214	0.949188	0.504000	0.166667	0.010753	0.014382	0.010753
43	0.7297854199232627	0.12721438512210345	0.9491880565741225	0.5039996921036427	0.16666666666666666	0.010752688172043012	0.014381902860944651	0.010752688172043012
45	0.729051	0.128869	0.949188	0.504000	0.166667	0.010753	0.014382	0.010753
46	0.727908	0.129144	0.948664	0.503724	0.142857	0.010753	0.013270	0.010753
47	0.729318	0.131482	0.949712	0.514477	0.333333	0.032258	0.050662	0.032258
48	0.724800	0.130923	0.949712	0.514477	0.333333	0.032258	0.050662	0.032258
49	0.727127	0.131789	0.948664	0.508825	0.222222	0.021505	0.030884	0.021505
50	0.731023	0.134390	0.949712	0.509376	0.285714	0.021505	0.033408	0.021505
49	0.731022926436455	0.13438979112113428	0.9497118910424306	0.5093760361896642	0.2857142857142857	0.021505376344086023	0.03340752539583747	0.021505376344086023
51	0.731514	0.136366	0.948664	0.529229	0.352941	0.064516	0.095471	0.064516
50	0.7315143763914548	0.1363659070393017	0.9486642221058146	0.5292294301548955	0.35294117647058826	0.06451612903225806	0.09547063260293565	0.06451612903225806
52	0.737270	0.136335	0.947617	0.528679	0.315789	0.064516	0.092137	0.064516
51	0.7372696698403677	0.1363346420926305	0.9476165531691986	0.528678769361944	0.3157894736842105	0.06451612903225806	0.09213692610593793	0.06451612903225806
53	0.732752	0.136000	0.948140	0.523853	0.312500	0.053763	0.078565	0.053763
54	0.729578	0.134510	0.948140	0.528954	0.333333	0.064516	0.093790	0.064516
55	0.737027	0.137931	0.948140	0.523853	0.312500	0.053763	0.078565	0.053763
56	0.735476	0.139617	0.948664	0.519027	0.307692	0.043011	0.064291	0.043011
57	0.736245	0.138506	0.948664	0.534330	0.368421	0.075269	0.110294	0.075269
58	0.735884	0.138900	0.948140	0.539156	0.363636	0.086022	0.122780	0.086022
59	0.734327	0.140589	0.948664	0.529229	0.352941	0.064516	0.095471	0.064516
60	0.736003	0.138437	0.948140	0.539156	0.363636	0.086022	0.122780	0.086022
61	0.739993	0.140491	0.948664	0.544532	0.391304	0.096774	0.138530	0.096774
60	0.7399933683861495	0.14049141284088673	0.9486642221058146	0.5445324712235328	0.391304347826087	0.0967741935483871	0.13852997246346122	0.0967741935483871
62	0.736429	0.145402	0.948140	0.544257	0.375000	0.096774	0.136590	0.096774
63	0.739585	0.139784	0.948140	0.539156	0.363636	0.086022	0.122780	0.086022
64	0.739087	0.146161	0.949712	0.534881	0.411765	0.075269	0.113930	0.075269
65	0.743463	0.147160	0.947617	0.554184	0.379310	0.118280	0.160894	0.118280
64	0.7434631234901237	0.14716015480221215	0.9476165531691986	0.5541838378096726	0.3793103448275862	0.11827956989247312	0.16089387439341718	0.11827956989247312
66	0.745382	0.152779	0.947093	0.553909	0.366667	0.118280	0.158873	0.118280
65	0.7453815546397613	0.1527791521794657	0.9470927187008905	0.5539085074131969	0.36666666666666664	0.11827956989247312	0.15887308214128348	0.11827956989247312
67	0.742877	0.150281	0.949188	0.544808	0.409091	0.096774	0.140501	0.096774
68	0.736784	0.151571	0.948664	0.554734	0.407407	0.118280	0.165029	0.118280
69	0.746418	0.153169	0.948664	0.549633	0.400000	0.107527	0.151986	0.107527
68	0.7464177443039174	0.15316856743583926	0.9486642221058146	0.5496334849130785	0.4	0.10752688172043011	0.15198629267673558	0.10752688172043011
70	0.746447	0.151240	0.946569	0.553633	0.354839	0.118280	0.156882	0.118280
69	0.7464473497228933	0.15124043202476342	0.9465688842325825	0.5536331770167211	0.3548387096774194	0.11827956989247312	0.15688244208703184	0.11827956989247312
71	0.749455	0.158106	0.946569	0.553633	0.354839	0.118280	0.156882	0.118280
70	0.7494552602908436	0.1581061991547362	0.9465688842325825	0.5536331770167211	0.3548387096774194	0.11827956989247312	0.15688244208703184	0.11827956989247312
72	0.747418	0.154348	0.948140	0.554459	0.392857	0.118280	0.162946	0.118280
73	0.748194	0.161978	0.948140	0.554459	0.392857	0.118280	0.162946	0.118280
74	0.746584	0.160973	0.948140	0.554459	0.392857	0.118280	0.162946	0.118280
75	0.751095	0.163806	0.946045	0.553358	0.343750	0.118280	0.154921	0.118280
74	0.7510954005021079	0.16380590085317967	0.9460450497642745	0.5533578466202453	0.34375	0.11827956989247312	0.15492128437764574	0.11827956989247312
76	0.752789	0.159582	0.946569	0.558734	0.363636	0.129032	0.169278	0.129032
75	0.7527888304675288	0.15958196463769242	0.9465688842325825	0.5587341907062668	0.36363636363636365	0.12903225806451613	0.1692776327241079	0.12903225806451613
77	0.753576	0.165834	0.947617	0.554184	0.379310	0.118280	0.160894	0.118280
76	0.7535763346122875	0.1658337492129197	0.9476165531691986	0.5541838378096726	0.3793103448275862	0.11827956989247312	0.16089387439341718	0.11827956989247312
78	0.754245	0.164360	0.945521	0.558184	0.342857	0.129032	0.165261	0.129032
77	0.7542454170811426	0.16435980573760678	0.9455212152959664	0.5581835299133153	0.34285714285714286	0.12903225806451613	0.16526097156936126	0.12903225806451613
79	0.752185	0.167212	0.944997	0.568110	0.350000	0.150538	0.186694	0.150538
80	0.760421	0.169528	0.942902	0.561908	0.309524	0.139785	0.167353	0.139785
79	0.7604211074795131	0.16952795020268294	0.9429020429544264	0.5619078916204823	0.30952380952380953	0.13978494623655913	0.16735293293797993	0.13978494623655913
81	0.756726	0.166497	0.942378	0.561633	0.302326	0.139785	0.165468	0.139785
82	0.758840	0.170289	0.944997	0.557908	0.333333	0.129032	0.163296	0.129032
83	0.759142	0.174978	0.944474	0.562734	0.333333	0.139785	0.173168	0.139785
84	0.764175	0.177418	0.938711	0.575008	0.285714	0.172043	0.184917	0.172043
83	0.7641750746056558	0.1774177863644332	0.9387113672079623	0.5750082895173133	0.2857142857142857	0.17204301075268819	0.18491743454064413	0.17204301075268819
85	0.763281	0.189125	0.942902	0.572110	0.326087	0.161290	0.189700	0.161290
86	0.762878	0.183001	0.943950	0.562459	0.325000	0.139785	0.171202	0.139785
87	0.765608	0.183975	0.938711	0.569907	0.277778	0.161290	0.174537	0.161290
86	0.7656079768840889	0.18397469233892721	0.9387113672079623	0.5699072758277676	0.2777777777777778	0.16129032258064516	0.1745368265829943	0.16129032258064516
88	0.768563	0.185711	0.936092	0.583834	0.276923	0.193548	0.195605	0.193548
87	0.7685625976978826	0.185710828993619	0.9360921948664223	0.5838336649140259	0.27692307692307694	0.1935483870967742	0.19560532169155742	0.1935483870967742
89	0.769717	0.194248	0.937664	0.564256	0.259259	0.150538	0.160426	0.150538
88	0.7697172090379424	0.19424829478710398	0.9376636982713462	0.5642556013452703	0.25925925925925924	0.15053763440860216	0.1604263449861224	0.15053763440860216
90	0.765999	0.206065	0.943426	0.577486	0.340426	0.172043	0.202485	0.172043
91	0.766265	0.195568	0.940283	0.575834	0.301887	0.172043	0.190548	0.172043
92	0.765383	0.199873	0.937140	0.569081	0.263158	0.161290	0.169241	0.161290
93	0.772938	0.209457	0.940283	0.570733	0.294118	0.161290	0.180038	0.161290
92	0.7729382786225191	0.20945728170623437	0.9402828706128863	0.5707332670171948	0.29411764705882354	0.16129032258064516	0.1800384311065898	0.16129032258064516
94	0.775840	0.220260	0.939235	0.595688	0.317460	0.215054	0.225953	0.215054
93	0.7758396096821562	0.2202601842381143	0.9392352016762703	0.5956876746719719	0.31746031746031744	0.21505376344086022	0.22595303510133313	0.21505376344086022
95	0.780091	0.209897	0.938711	0.590311	0.306452	0.204301	0.214550	0.204301
94	0.7800909478470939	0.20989653345123344	0.9387113672079623	0.5903113305859504	0.3064516129032258	0.20430107526881722	0.21454971286700442	0.20430107526881722
96	0.774969	0.227949	0.940807	0.581211	0.314815	0.182796	0.202758	0.182796
97	0.773483	0.221803	0.934521	0.598311	0.283784	0.225806	0.217723	0.225806
98	0.779298	0.216814	0.931378	0.596659	0.262500	0.225806	0.207047	0.225806
99	0.776254	0.213401	0.936092	0.604238	0.301370	0.236559	0.232161	0.236559
100	0.779197	0.236299	0.935568	0.603962	0.297297	0.236559	0.230239	0.236559
101	0.775070	0.223312	0.932425	0.602310	0.275000	0.236559	0.219154	0.236559
102	0.784242	0.218190	0.930854	0.606585	0.270588	0.247312	0.222240	0.247312
101	0.7842416275875137	0.2181903349865272	0.9308538501833421	0.6065854293969968	0.27058823529411763	0.24731182795698925	0.22224005531000757	0.24731182795698925
103	0.779043	0.215048	0.926663	0.624787	0.267327	0.290323	0.239788	0.290323
104	0.779499	0.214864	0.922996	0.612658	0.240385	0.268817	0.213344	0.268817
105	0.783235	0.237137	0.931902	0.617338	0.287356	0.268817	0.242086	0.268817
106	0.786053	0.230574	0.932949	0.617889	0.294118	0.268817	0.245809	0.268817
105	0.7860534792288381	0.23057431045205265	0.9329491880565741	0.6178887783619913	0.29411764705882354	0.26881720430107525	0.24580853848243167	0.26881720430107525
107	0.783448	0.230351	0.926663	0.634989	0.276190	0.311828	0.254405	0.311828
108	0.784289	0.246194	0.929806	0.646843	0.300971	0.333333	0.279432	0.333333
109	0.784419	0.226395	0.926663	0.634989	0.276190	0.311828	0.254405	0.311828
110	0.785630	0.239244	0.919329	0.666841	0.270677	0.387097	0.277136	0.387097
111	0.789588	0.249136	0.930854	0.662697	0.317757	0.365591	0.303704	0.365591
110	0.7895883662545593	0.24913551314028368	0.9308538501833421	0.6626965799819999	0.3177570093457944	0.3655913978494624	0.30370435868670176	0.3655913978494624
112	0.789334	0.238514	0.926663	0.650292	0.288288	0.344086	0.275306	0.344086
113	0.787853	0.238146	0.919853	0.651814	0.261905	0.354839	0.259881	0.354839
114	0.789061	0.249957	0.925092	0.654567	0.284483	0.354839	0.276674	0.354839
115	0.786746	0.245758	0.924044	0.648915	0.275862	0.344086	0.266557	0.344086
116	0.788552	0.256381	0.921425	0.657741	0.272000	0.365591	0.271211	0.365591
117	0.788902	0.253417	0.924568	0.644090	0.274336	0.333333	0.261501	0.333333
118	0.791092	0.238394	0.920377	0.667392	0.274809	0.387097	0.280427	0.387097
117	0.7910923215385345	0.2383935593623006	0.9203771608171818	0.667391999431576	0.2748091603053435	0.3870967741935484	0.2804265344079355	0.3870967741935484
119	0.786788	0.263979	0.913567	0.674015	0.256757	0.408602	0.271780	0.408602
120	0.786800	0.260979	0.924044	0.669319	0.290323	0.387097	0.292401	0.387097
121	0.788688	0.260580	0.920901	0.662566	0.273438	0.376344	0.275879	0.376344
122	0.788907	0.263782	0.915139	0.669740	0.258741	0.397849	0.270491	0.397849
123	0.790009	0.259371	0.919329	0.671942	0.274074	0.397849	0.283209	0.397849
124	0.790696	0.254112	0.911472	0.678014	0.253247	0.419355	0.271537	0.419355
125	0.791092	0.267232	0.916186	0.685593	0.272109	0.430108	0.291023	0.430108
126	0.791909	0.257869	0.907805	0.665885	0.235669	0.397849	0.250116	0.397849
125	0.791909431102269	0.25786864982656343	0.9078051335777895	0.6658850836057032	0.2356687898089172	0.3978494623655914	0.2501160589936793	0.3978494623655914
127	0.797156	0.261140	0.917758	0.681318	0.274648	0.419355	0.290121	0.419355
126	0.7971555113447966	0.26113994161189164	0.9177579884756417	0.6813183885178343	0.2746478873239437	0.41935483870967744	0.29012110288178905	0.41935483870967744
128	0.794959	0.273041	0.910948	0.708345	0.269461	0.483871	0.302503	0.483871
129	0.790269	0.253902	0.915139	0.669740	0.258741	0.397849	0.270491	0.397849
130	0.790625	0.253642	0.917234	0.681043	0.272727	0.419355	0.288503	0.419355
131	0.794071	0.260979	0.911472	0.698418	0.265432	0.462366	0.293525	0.462366
132	0.792342	0.260104	0.907805	0.701592	0.257310	0.473118	0.288426	0.473118
133	0.795604	0.277320	0.905186	0.705317	0.252809	0.483871	0.286438	0.483871
134	0.794663	0.264028	0.913567	0.699520	0.272152	0.462366	0.299677	0.462366
135	0.797931	0.245510	0.912520	0.693868	0.265823	0.451613	0.291188	0.451613
134	0.7979311733219648	0.24551049353407697	0.9125196437925616	0.6938681256217137	0.26582278481012656	0.45161290322580644	0.29118818243061473	0.45161290322580644
136	0.797079	0.262580	0.902567	0.714142	0.251337	0.505376	0.289480	0.505376
137	0.795906	0.270690	0.919853	0.702824	0.294521	0.462366	0.319319	0.462366
138	0.796315	0.259759	0.914615	0.694969	0.272727	0.451613	0.297400	0.451613
139	0.796451	0.272302	0.905186	0.710418	0.255556	0.494624	0.291480	0.494624
140	0.797552	0.274515	0.904662	0.720344	0.259459	0.516129	0.299932	0.516129
141	0.794497	0.280416	0.910424	0.692767	0.259259	0.451613	0.285164	0.451613
142	0.794829	0.257868	0.906757	0.690839	0.248521	0.451613	0.275049	0.451613
143	0.797558	0.285883	0.906757	0.721446	0.265193	0.516129	0.305676	0.516129
144	0.794544	0.279076	0.904662	0.710142	0.254144	0.494624	0.290074	0.494624
145	0.793177	0.267500	0.900995	0.708215	0.244681	0.494624	0.280500	0.494624
146	0.797339	0.280049	0.899424	0.702288	0.238095	0.483871	0.271583	0.483871
147	0.797150	0.262959	0.908329	0.717171	0.267045	0.505376	0.305147	0.505376
148	0.793508	0.270932	0.887376	0.711258	0.220183	0.516129	0.258005	0.516129
149	0.796552	0.277895	0.897328	0.716490	0.241206	0.516129	0.281026	0.516129
150	0.805854	0.285822	0.904662	0.710142	0.254144	0.494624	0.290074	0.494624
149	0.8058535834399128	0.2858220748474829	0.9046621267679413	0.7101422244327602	0.2541436464088398	0.4946236559139785	0.290073559460564	0.4946236559139785
151	0.796640	0.289135	0.906234	0.721170	0.263736	0.516129	0.304225	0.516129
152	0.799998	0.293497	0.911996	0.713997	0.275449	0.494624	0.310709	0.494624
153	0.792762	0.263284	0.909900	0.702694	0.263473	0.473118	0.294297	0.473118
154	0.793982	0.263265	0.892090	0.703534	0.224390	0.494624	0.259063	0.494624
155	0.798938	0.285442	0.901519	0.713591	0.248677	0.505376	0.286758	0.505376
156	0.796250	0.279879	0.899948	0.697462	0.236559	0.473118	0.267855	0.473118
157	0.796611	0.277101	0.894709	0.715113	0.235294	0.516129	0.274692	0.516129
158	0.797777	0.292342	0.896805	0.711113	0.237374	0.505376	0.274958	0.505376
159	0.797706	0.265855	0.907805	0.701592	0.257310	0.473118	0.288426	0.473118
160	0.794917	0.288592	0.891566	0.708360	0.225962	0.505376	0.262647	0.505376
161	0.799068	0.292634	0.901519	0.718692	0.251309	0.516129	0.291609	0.516129
162	0.799210	0.286609	0.895757	0.715664	0.237624	0.516129	0.277201	0.516129
163	0.799672	0.281201	0.895233	0.715388	0.236453	0.516129	0.275942	0.516129
164	0.794680	0.262087	0.894709	0.710012	0.232673	0.505376	0.269936	0.505376
165	0.798701	0.281170	0.896805	0.711113	0.237374	0.505376	0.274958	0.505376
166	0.796362	0.266961	0.882661	0.713881	0.213974	0.526882	0.252555	0.526882
167	0.801584	0.275222	0.893662	0.714562	0.233010	0.516129	0.272216	0.516129
168	0.796605	0.293868	0.894709	0.710012	0.232673	0.505376	0.269936	0.505376
169	0.794716	0.277103	0.889471	0.707259	0.221698	0.505376	0.257942	0.505376
170	0.797659	0.287899	0.889471	0.697057	0.216346	0.483871	0.248399	0.483871
171	0.794900	0.280471	0.895757	0.710563	0.235000	0.505376	0.272430	0.505376
172	0.800667	0.293137	0.886852	0.710983	0.219178	0.516129	0.256869	0.516129
173	0.799121	0.271985	0.884233	0.724909	0.221739	0.548387	0.264780	0.548387
174	0.796350	0.287165	0.886328	0.720910	0.223214	0.537634	0.264843	0.537634
175	0.803941	0.282519	0.885280	0.715258	0.218750	0.526882	0.258067	0.526882
176	0.793224	0.282795	0.885804	0.700230	0.211982	0.494624	0.245301	0.494624
177	0.795764	0.283913	0.889995	0.702433	0.220096	0.494624	0.254358	0.494624
178	0.798239	0.292976	0.891566	0.713461	0.228571	0.516129	0.267358	0.516129
179	0.792478	0.288521	0.884233	0.704505	0.211712	0.505376	0.246685	0.505376
180	0.790175	0.295232	0.883185	0.719258	0.217391	0.537634	0.258127	0.537634
181	0.792928	0.275613	0.874280	0.699274	0.195021	0.505376	0.227099	0.505376
182	0.801046	0.295441	0.902567	0.724344	0.256545	0.526882	0.299145	0.526882
183	0.790844	0.281274	0.886328	0.705607	0.215596	0.505376	0.251103	0.505376
184	0.794527	0.275813	0.882661	0.698578	0.206278	0.494624	0.238800	0.494624
185	0.794598	0.280585	0.893662	0.709461	0.230392	0.505376	0.267475	0.505376
186	0.801081	0.290281	0.889995	0.707534	0.222749	0.505376	0.259107	0.505376
187	0.805865	0.299188	0.880566	0.712780	0.210300	0.526882	0.248264	0.526882
186	0.8058654256075033	0.29918760764565283	0.8805657412257727	0.7127800672635118	0.21030042918454936	0.5268817204301075	0.24826423671320696	0.5268817204301075
188	0.797913	0.284249	0.892090	0.698433	0.221675	0.483871	0.254221	0.483871
189	0.794604	0.286526	0.875327	0.710027	0.201646	0.526882	0.237970	0.526882
190	0.794296	0.303941	0.882137	0.703404	0.207965	0.505376	0.242373	0.505376
191	0.798186	0.287407	0.886328	0.700506	0.212963	0.494624	0.246409	0.494624
192	0.793810	0.283632	0.892090	0.693332	0.218905	0.473118	0.249315	0.473118
193	0.799719	0.288356	0.879518	0.712229	0.208511	0.526882	0.246157	0.526882
194	0.800454	0.292364	0.884233	0.704505	0.211712	0.505376	0.246685	0.505376
195	0.798328	0.281276	0.893138	0.704085	0.226601	0.494624	0.261461	0.494624
196	0.792004	0.269938	0.906234	0.690564	0.247059	0.451613	0.273646	0.451613
197	0.795154	0.275977	0.892090	0.698433	0.221675	0.483871	0.254221	0.483871
198	0.798890	0.300206	0.900995	0.698013	0.239130	0.473118	0.270474	0.473118
199	0.798547	0.289757	0.891042	0.702984	0.222222	0.494624	0.256695	0.494624
200	0.790536	0.264625	0.874280	0.694173	0.192469	0.494624	0.222580	0.494624
201	0.799275	0.302357	0.908329	0.701868	0.258824	0.473118	0.289877	0.473118
202	0.802313	0.306447	0.903091	0.699114	0.244444	0.473118	0.275822	0.473118
203	0.797534	0.291628	0.895233	0.694984	0.225641	0.473118	0.256507	0.473118
204	0.795202	0.274266	0.898900	0.707114	0.239583	0.494624	0.275234	0.494624
205	0.799595	0.292682	0.884756	0.689478	0.204651	0.473118	0.233588	0.473118
206	0.792815	0.287696	0.880566	0.687275	0.197309	0.473118	0.225208	0.473118
207	0.799524	0.273245	0.886328	0.690304	0.207547	0.473118	0.236840	0.473118
208	0.797375	0.264508	0.895233	0.684782	0.219895	0.451613	0.246393	0.451613
209	0.795912	0.269805	0.904138	0.684362	0.238372	0.440860	0.262815	0.440860
210	0.793929	0.289355	0.899424	0.692086	0.232432	0.462366	0.261467	0.462366
211	0.797606	0.278103	0.883185	0.703955	0.209821	0.505376	0.244516	0.505376
212	0.799619	0.276801	0.906757	0.706143	0.257143	0.483871	0.290693	0.483871
213	0.799725	0.284811	0.904138	0.689463	0.241379	0.451613	0.268136	0.451613
214	0.800827	0.286187	0.900471	0.692637	0.234973	0.462366	0.264050	0.462366
215	0.790098	0.275787	0.908853	0.661335	0.235294	0.387097	0.247055	0.387097
216	0.805285	0.282671	0.904138	0.704766	0.250000	0.483871	0.283651	0.483871
217	0.803420	0.296412	0.903091	0.688912	0.238636	0.451613	0.265441	0.451613
218	0.794515	0.268277	0.907805	0.681188	0.245399	0.430108	0.267028	0.430108
219	0.805084	0.302536	0.914615	0.700070	0.275641	0.462366	0.302824	0.462366
220	0.801223	0.282597	0.910424	0.687666	0.256250	0.440860	0.279729	0.440860
221	0.803645	0.292782	0.899948	0.702563	0.239362	0.483871	0.272887	0.483871
222	0.793402	0.283359	0.895757	0.700361	0.229592	0.483871	0.262698	0.483871
223	0.798470	0.280692	0.900995	0.698013	0.239130	0.473118	0.270474	0.473118
224	0.791957	0.270986	0.902043	0.683261	0.232955	0.440860	0.257500	0.440860
225	0.795344	0.286571	0.895757	0.685058	0.221053	0.451613	0.247602	0.451613
226	0.801632	0.284789	0.907281	0.686014	0.246988	0.440860	0.271083	0.440860
227	0.793307	0.268702	0.895757	0.685058	0.221053	0.451613	0.247602	0.451613
228	0.789203	0.267774	0.898376	0.686434	0.227027	0.451613	0.253774	0.451613
229	0.792880	0.287796	0.887376	0.690854	0.209524	0.473118	0.239043	0.473118
230	0.791448	0.288559	0.901519	0.677884	0.228571	0.430108	0.250844	0.430108
231	0.790009	0.288423	0.902567	0.688637	0.237288	0.451613	0.264108	0.451613
232	0.794609	0.291945	0.895757	0.679957	0.218085	0.440860	0.242432	0.440860
233	0.794296	0.282420	0.894709	0.699810	0.227273	0.483871	0.260236	0.483871
234	0.785858	0.269941	0.898900	0.681609	0.225275	0.440860	0.249807	0.440860
235	0.787593	0.276311	0.897852	0.686159	0.225806	0.451613	0.252523	0.451613
236	0.802656	0.284446	0.917234	0.681043	0.272727	0.419355	0.288503	0.419355
237	0.789547	0.262048	0.893138	0.688782	0.218274	0.462366	0.246692	0.462366
238	0.796161	0.271401	0.893662	0.678855	0.213542	0.440860	0.237681	0.440860
239	0.790601	0.264207	0.902567	0.683536	0.234286	0.440860	0.258814	0.440860
240	0.780796	0.270024	0.895233	0.669479	0.210811	0.419355	0.230695	0.419355
241	0.788878	0.280152	0.901519	0.693187	0.237569	0.462366	0.266669	0.462366
242	0.791057	0.278219	0.912520	0.678565	0.256579	0.419355	0.274513	0.419355
243	0.787178	0.288034	0.900471	0.682435	0.229050	0.440860	0.253612	0.440860
244	0.795604	0.285091	0.909377	0.682014	0.250000	0.430108	0.271305	0.430108
245	0.799518	0.298800	0.908329	0.691665	0.253012	0.451613	0.279320	0.451613
246	0.795438	0.298130	0.905710	0.685188	0.242604	0.440860	0.266903	0.440860
247	0.795196	0.292513	0.910424	0.692767	0.259259	0.451613	0.285164	0.451613
248	0.788552	0.274635	0.902043	0.673058	0.226744	0.419355	0.246701	0.419355
249	0.799305	0.282460	0.894185	0.694434	0.223350	0.473118	0.254078	0.473118
250	0.793532	0.280238	0.902043	0.678159	0.229885	0.430108	0.252139	0.430108
251	0.786983	0.299138	0.895757	0.679957	0.218085	0.440860	0.242432	0.440860
